1077;445;11;133;Germany
1018;133;5;205;United Kingdom
1173;347;9;155;Belgium
1137;389;9;252;Brazil
1444;454;19;105;Germany
1460;369;14;123;Germany
1111;120;16;209;Brazil
1220;294;3;128;Brazil
1262;268;8;288;Belgium
1300;418;16;290;Belgium
1222;363;6;277;United Kingdom
1261;227;14;161;United Kingdom
1258;206;3;218;United Kingdom
1119;304;15;183;Germany
1453;328;6;151;United Kingdom
1324;100;9;169;Brazil
1430;232;15;203;Brazil
1463;410;3;239;United Kingdom
1096;186;7;240;Germany
1044;300;9;194;United Kingdom
1064;464;8;253;Brazil
1393;262;14;120;Brazil
1439;310;16;210;United Kingdom
1230;459;12;251;Germany
1377;168;9;166;Germany
1295;474;12;176;Belgium
1211;132;8;221;Germany
1430;417;6;230;Germany
1154;374;8;175;Belgium
1131;463;13;239;United Kingdom
1028;129;5;287;Germany
1384;280;9;270;United Kingdom
1357;312;19;241;Belgium
1084;363;10;173;Brazil
1244;457;8;242;United Kingdom
1118;350;8;107;United Kingdom
1180;285;10;243;Brazil
1028;486;14;241;Brazil
1428;137;4;227;Belgium
1080;304;6;192;Germany
1332;398;7;131;Brazil
1002;366;5;150;Germany
1283;235;7;228;Belgium
1172;189;12;204;United Kingdom
1170;455;15;269;Brazil
1398;156;7;223;Belgium
1291;229;10;258;Belgium
1484;184;19;227;Germany
1155;109;6;200;Belgium
1375;416;6;254;Belgium
1186;343;9;266;Germany
1124;401;4;143;Belgium
1337;389;10;165;Germany
1353;325;14;249;Germany
1108;200;11;246;Belgium
1418;359;14;129;Germany
1074;335;19;201;Brazil
1004;424;6;252;Belgium
1030;421;13;107;Germany
1290;353;16;285;United Kingdom
1424;294;7;136;Germany
1181;316;5;170;United Kingdom
1445;224;7;155;Germany
1063;332;7;153;Brazil
1322;159;15;172;Germany
1472;429;14;211;Brazil
1387;472;18;205;United Kingdom
1412;470;5;232;United Kingdom
1425;285;3;229;United Kingdom
1321;335;18;196;Brazil
1180;179;19;239;Germany
1296;354;9;236;Belgium
1326;490;19;247;Belgium
1027;334;3;129;Germany
1464;397;12;285;Germany
1349;247;18;254;Germany
1340;294;16;127;Germany
1275;122;18;162;Belgium
1244;315;11;210;Germany
1055;177;16;130;Brazil
1265;457;3;270;United Kingdom
1250;315;7;172;Belgium
1241;236;19;240;Germany
1402;261;12;244;Brazil
1019;417;19;203;Belgium
1477;403;17;221;Germany
1353;180;15;239;Belgium
1278;198;12;147;Germany
1375;173;10;220;Germany
1099;389;5;153;United Kingdom
1057;145;12;229;United Kingdom
1449;486;6;253;Belgium
1366;370;4;129;Belgium
1142;196;4;150;Belgium
1190;286;9;223;United Kingdom
1470;313;10;268;United Kingdom
1473;112;11;252;United Kingdom
1289;106;12;152;Brazil
1296;431;13;175;Germany
1248;133;14;227;United Kingdom
1013;185;8;155;United Kingdom
1054;443;3;223;United Kingdom
1402;499;12;238;Brazil
1017;223;15;278;Germany
1192;472;6;143;Belgium
1209;412;10;285;Belgium
1236;434;13;110;Brazil
1355;240;9;221;United Kingdom
1132;380;11;259;Belgium
1212;360;11;226;United Kingdom
1447;414;14;114;Belgium
1013;389;9;115;Brazil
1418;311;15;245;United Kingdom
1424;161;7;223;Belgium
1425;380;10;272;Germany
1339;266;14;295;Germany
1137;310;13;284;United Kingdom
1010;293;6;253;United Kingdom
1018;320;15;127;United Kingdom
1372;153;4;272;Brazil
1154;213;17;128;Germany
1165;437;18;240;United Kingdom
1165;211;16;184;Germany
1386;477;9;150;United Kingdom
1339;235;12;257;Brazil
1233;468;14;204;United Kingdom
1408;432;10;299;Germany
1252;276;6;227;Belgium
1444;201;16;160;Brazil
1320;377;8;181;Brazil
1110;376;9;235;United Kingdom
1284;126;4;263;Belgium
1213;124;14;171;Brazil
1228;191;14;187;Brazil
1099;144;3;128;United Kingdom
1340;232;8;227;Brazil
1306;201;5;252;Brazil
1207;260;15;182;Germany
1047;219;7;207;United Kingdom
1276;172;11;213;Germany
1268;446;3;180;Belgium
1188;341;16;124;Belgium
1253;201;9;102;Belgium
1488;119;19;127;Belgium
1329;150;10;285;Belgium
1412;406;8;289;Brazil
1324;374;16;276;Brazil
1205;213;9;113;Germany
1078;218;5;208;Belgium
1018;336;11;248;Germany
1003;418;18;268;United Kingdom
1190;261;5;192;Belgium
1014;468;8;277;Belgium
1439;121;4;261;Germany
1214;272;9;166;United Kingdom
1365;327;16;243;Belgium
1285;212;9;243;Germany
1357;343;4;179;Belgium
1207;492;4;148;Belgium
1352;182;9;262;Germany
1409;328;16;154;Brazil
1418;343;9;267;Germany
1146;446;4;180;United Kingdom
1093;423;19;238;United Kingdom
1391;139;14;180;Germany
1176;184;10;287;United Kingdom
1161;200;4;132;Germany
1215;326;17;126;Germany
1107;455;18;289;Belgium
1065;432;11;221;Brazil
1162;499;5;267;Belgium
1287;262;18;287;Germany
1156;317;3;285;Brazil
1451;424;4;228;United Kingdom
1157;234;4;232;Belgium
1199;423;18;293;Brazil
1279;397;7;272;Germany
1105;360;3;121;Brazil
1097;115;15;212;Germany
1064;319;4;285;Germany
1027;114;4;283;Belgium
1451;152;13;198;Brazil
1350;306;6;134;Belgium
1441;248;18;201;Belgium
1487;242;8;269;Germany
1367;250;15;295;United Kingdom
1047;242;11;298;Brazil
1490;318;3;265;Brazil
1195;173;11;202;Germany
1360;131;17;155;Germany
1322;211;18;188;Belgium
1080;113;18;199;United Kingdom
1381;395;8;296;Belgium
1002;188;15;145;Germany
1125;200;18;186;Brazil
1164;243;19;290;United Kingdom
1009;266;8;289;United Kingdom
1474;317;14;292;Brazil
1263;421;17;229;Germany
1207;311;11;219;Brazil
1370;316;13;249;Belgium
1444;121;5;262;Brazil
1196;294;9;272;United Kingdom
1379;339;6;102;Germany
1003;230;7;215;Belgium
1112;232;14;263;Brazil
1468;173;17;199;Germany
1200;431;18;217;Brazil
1275;150;13;246;Brazil
1230;257;10;243;Brazil
1383;138;19;143;United Kingdom
1073;351;10;109;United Kingdom
1233;146;16;207;United Kingdom
1208;362;8;248;Belgium
1185;367;15;223;United Kingdom
1319;219;13;162;Brazil
1136;420;12;217;Belgium
1275;459;17;110;Brazil
1410;128;8;206;United Kingdom
1438;424;12;184;United Kingdom
1270;351;5;251;Brazil
1383;221;15;108;Germany
1362;323;17;183;Germany
1078;419;12;132;Germany
1412;159;4;294;Germany
1411;447;18;102;United Kingdom
1245;169;4;152;Brazil
1182;360;17;142;Germany
1281;154;10;248;Belgium
1440;101;17;270;United Kingdom
1306;440;5;184;Belgium
1307;145;8;209;United Kingdom
1397;441;10;135;Germany
1044;224;10;294;Germany
1120;224;11;263;Brazil
1476;426;9;251;Germany
1489;337;17;280;Brazil
1447;494;7;134;Belgium
1142;416;14;186;Brazil
1217;415;9;288;Belgium
1450;163;10;207;United Kingdom
1353;351;12;170;Belgium
1394;116;9;217;Belgium
1064;231;3;258;Brazil
1289;363;13;200;Brazil
1496;343;16;281;Germany
1034;456;19;107;Germany
1491;148;15;171;Germany
1356;439;5;271;United Kingdom
1400;142;5;238;Germany
1352;161;4;106;Brazil
1420;496;16;238;Brazil
1120;181;5;204;Brazil
1323;250;3;234;United Kingdom
1106;352;18;257;United Kingdom
1319;368;12;229;Belgium
1466;306;4;259;Brazil
1329;301;9;133;Germany
1479;274;19;248;Belgium
1352;118;13;135;Brazil
1194;217;18;184;Brazil
1067;408;6;123;Belgium
1174;384;7;161;Brazil
1320;272;5;263;Germany
1258;133;19;204;Belgium
1326;328;15;132;Germany
1391;119;6;294;Brazil
1256;438;4;133;Brazil
1336;446;12;222;Germany
1151;255;10;185;Brazil
1207;450;4;139;Germany
1081;261;19;148;United Kingdom
1486;316;14;239;Brazil
1365;112;11;228;Belgium
1281;475;15;110;United Kingdom
1075;352;5;274;Belgium
1332;292;19;102;Germany
1169;253;3;268;Brazil
1235;113;11;259;Brazil
1301;298;16;249;United Kingdom
1486;184;12;145;United Kingdom
1066;195;10;229;Germany
1455;353;16;249;United Kingdom
1412;271;16;265;Germany
1317;483;12;147;Brazil
1053;401;8;132;Germany
1350;338;15;245;Germany
1362;423;5;293;United Kingdom
1465;454;18;182;Belgium
1408;138;14;103;Brazil
1044;365;15;274;United Kingdom
1368;200;11;224;United Kingdom
1436;273;19;241;Belgium
1136;293;16;141;United Kingdom
1065;209;12;174;Germany
1171;122;4;153;Belgium
1293;339;6;286;United Kingdom
1073;433;6;266;Belgium
1122;389;4;264;United Kingdom
1108;163;12;256;United Kingdom
1043;228;3;289;Germany
1443;436;9;186;United Kingdom
1402;185;11;257;Germany
1127;499;17;118;Belgium
1271;121;3;194;United Kingdom
1429;154;16;191;Brazil
1256;112;3;143;Brazil
1295;458;7;201;Germany
1443;221;8;218;Germany
1162;275;4;137;United Kingdom
1349;245;15;241;Brazil
1062;170;14;239;Germany
1266;211;4;232;Brazil
1031;251;16;258;Germany
1203;138;6;149;United Kingdom
1320;209;13;165;Brazil
1436;301;15;122;Belgium
1226;103;8;259;Belgium
1206;377;13;202;Brazil
1181;409;15;202;Brazil
1120;201;17;103;Brazil
1312;120;4;114;Belgium
1047;132;4;230;Germany
1352;144;7;149;Germany
1351;140;5;262;Germany
1145;141;6;146;Germany
1399;301;5;157;Brazil
1125;168;15;272;Brazil
1377;100;12;222;Brazil
1058;151;3;287;Germany
1048;442;14;178;United Kingdom
1470;168;10;206;Germany
1447;433;13;233;Brazil
1328;222;3;189;Brazil
1443;444;19;236;Germany
1034;495;19;131;Germany
1176;347;7;174;United Kingdom
1433;272;17;237;Germany
1237;156;11;276;Germany
1345;383;16;151;Brazil
1360;495;6;288;United Kingdom
1400;395;4;179;Belgium
1292;469;3;240;United Kingdom
1110;385;5;204;Brazil
1168;164;9;192;Belgium
1472;439;6;287;Belgium
1010;322;15;147;United Kingdom
1004;409;14;297;Germany
1057;348;5;294;United Kingdom
1340;293;10;130;Brazil
1178;406;7;132;Belgium
1276;223;14;201;Germany
1260;411;12;196;Germany
1381;205;4;293;Belgium
1431;103;16;260;Germany
1184;371;17;165;Belgium
1325;244;3;194;Brazil
1221;197;14;162;United Kingdom
1228;159;16;154;Germany
1277;286;10;293;United Kingdom
1386;136;10;185;Brazil
1249;243;14;290;United Kingdom
1416;303;16;159;United Kingdom
1324;254;12;166;Germany
1006;427;6;197;United Kingdom
1474;322;16;119;Belgium
1338;489;3;204;Brazil
1461;218;18;113;Brazil
1406;471;14;169;United Kingdom
1447;406;19;177;Belgium
1476;343;19;233;Germany
1174;348;16;169;Belgium
1247;204;11;255;Germany
1333;155;4;155;Brazil
1367;280;10;147;Germany
1052;367;7;221;Belgium
1093;181;15;264;Belgium
1368;174;6;299;United Kingdom
1475;425;5;227;Belgium
1438;355;6;249;Belgium
1422;308;15;211;Belgium
1224;373;12;280;Germany
1026;171;17;154;Brazil
1457;400;18;209;Brazil
1346;382;8;250;United Kingdom
1312;226;4;197;United Kingdom
1167;322;19;225;Belgium
1064;112;11;186;United Kingdom
1319;249;13;245;Germany
1252;387;7;244;Germany
1357;470;8;164;Belgium
1060;129;10;247;United Kingdom
1408;180;16;230;United Kingdom
1246;254;15;138;Belgium
1330;194;17;142;Germany
1416;409;8;225;Belgium
1069;313;19;136;Belgium
1331;423;9;111;Germany
1458;333;6;275;Brazil
1120;380;10;220;Brazil
1493;401;17;123;Brazil
1276;149;6;279;Germany
1048;184;8;154;Brazil
1303;206;7;196;Brazil
1395;153;11;263;United Kingdom
1138;406;10;262;Germany
1206;338;10;221;Brazil
1016;228;4;174;Belgium
1442;157;14;231;United Kingdom
1099;366;17;188;Belgium
1455;348;13;251;Brazil
1418;274;9;119;Brazil
1132;253;6;212;Brazil
1105;323;7;213;Germany
1498;187;17;193;Germany
1276;254;5;195;United Kingdom
1092;220;5;270;United Kingdom
1394;166;11;223;Brazil
1038;393;5;119;Germany
1473;416;10;198;Brazil
1342;252;11;183;Belgium
1265;278;19;274;Germany
1000;226;10;230;United Kingdom
1151;154;16;111;Germany
1207;498;13;151;Belgium
1189;159;14;152;Belgium
1237;442;3;180;Brazil
1431;216;14;247;Brazil
1055;379;10;292;Brazil
1066;350;9;164;Germany
1195;172;15;108;Brazil
1474;474;8;246;Brazil
1496;423;10;179;United Kingdom
1284;493;6;134;Brazil
1426;492;7;221;Brazil
1494;246;14;124;Germany
1146;306;14;197;United Kingdom
1177;290;4;287;United Kingdom
1122;221;15;262;Belgium
1407;441;3;267;Brazil
1413;257;5;252;United Kingdom
1237;272;10;225;United Kingdom
1201;447;4;200;Brazil
1214;384;11;181;Brazil
1130;297;3;125;United Kingdom
1178;463;8;285;Belgium
1145;496;12;112;Belgium
1446;176;15;247;Belgium
1180;293;18;114;Brazil
1266;203;14;146;Belgium
1287;338;4;118;Belgium
1481;445;16;135;Belgium
1121;451;8;206;Germany
1156;184;9;110;Brazil
1317;312;11;181;Brazil
1238;336;9;137;Belgium
1121;381;15;278;Belgium
1496;166;3;131;Belgium
1356;189;8;143;Belgium
1366;251;6;167;Germany
1022;181;19;130;Belgium
1228;422;17;193;Brazil
1248;412;7;134;Germany
1238;114;9;216;United Kingdom
1116;190;11;244;Brazil
1012;146;17;208;Germany
1317;232;12;207;Brazil
1259;135;18;283;Brazil
1166;248;15;231;Brazil
1253;141;4;222;Germany
1219;109;6;253;Germany
1477;327;11;227;United Kingdom
1365;481;4;256;Belgium
1122;166;10;166;United Kingdom
1380;405;9;161;Brazil
1444;121;19;235;Germany
1498;206;19;136;Brazil
1169;139;5;180;Belgium
1257;369;4;252;Belgium
1232;122;7;243;United Kingdom
1436;400;14;297;Belgium
1364;303;4;298;Belgium
1434;179;3;207;Germany
1046;236;18;272;United Kingdom
1391;355;15;295;United Kingdom
1066;394;9;273;Germany
1036;490;12;188;Brazil
1127;306;4;136;Belgium
1017;164;6;129;United Kingdom
1238;209;8;229;Belgium
1368;103;14;260;United Kingdom
1416;331;17;242;Belgium
1444;443;13;261;Brazil
1312;404;13;101;Brazil
1257;380;6;179;United Kingdom
1212;393;17;292;Belgium
1350;388;4;175;Brazil
1157;130;13;194;Brazil
1230;250;15;200;Germany
1129;425;15;170;Germany
1216;108;16;124;United Kingdom
1383;296;3;206;United Kingdom
1121;363;12;166;United Kingdom
1116;359;8;203;Belgium
1315;415;8;213;Germany
1026;231;19;192;Germany
1336;129;18;102;Brazil
1295;391;10;140;Belgium
1415;106;18;141;Germany
1066;455;10;169;Brazil
1194;440;3;268;Belgium
1276;318;12;181;United Kingdom
1271;472;6;112;Germany
1042;317;13;291;Brazil
1356;230;13;191;Belgium
1351;207;15;136;Brazil
1180;406;3;102;United Kingdom
1484;144;17;157;Belgium
1352;461;11;249;Belgium
1261;411;12;247;Belgium
1357;183;12;177;Belgium
1182;114;8;106;Germany
1056;499;4;283;Germany
1144;188;17;196;United Kingdom
1224;205;14;252;United Kingdom
1139;415;9;256;Brazil
1498;263;16;267;Belgium
1433;413;6;258;Brazil
1498;394;13;225;Germany
1210;291;7;267;Germany
1364;433;4;249;Belgium
1444;212;9;241;Germany
1424;442;13;185;Brazil
1387;221;9;226;Germany
1030;408;9;246;United Kingdom
1047;379;4;150;United Kingdom
1017;349;11;233;Belgium
1460;375;17;109;Brazil
1173;354;5;262;Germany
1280;475;3;269;United Kingdom
1396;402;17;150;Germany
1203;237;19;163;United Kingdom
1010;380;12;115;United Kingdom
1415;144;16;110;United Kingdom
1165;231;10;164;United Kingdom
1341;285;18;284;United Kingdom
1471;461;11;277;Germany
1118;335;14;176;Brazil
1446;438;16;296;United Kingdom
1275;133;19;203;United Kingdom
1057;121;16;209;Germany
1027;167;9;195;Brazil
1056;388;8;209;United Kingdom
1117;362;3;100;United Kingdom
1038;338;12;110;Germany
1066;245;8;293;Germany
1117;308;19;274;Belgium
1311;159;5;167;United Kingdom
1153;247;14;198;Germany
1046;417;17;280;Brazil
1409;202;15;244;United Kingdom
1151;220;8;271;Brazil
1124;309;6;163;Belgium
1030;337;14;277;Brazil
1413;448;18;280;Germany
1142;443;19;129;United Kingdom
1160;432;19;149;Belgium
1083;141;4;176;Brazil
1194;336;11;169;United Kingdom
1261;293;17;174;Brazil
1327;324;6;298;United Kingdom
1101;354;5;252;Brazil
1162;367;10;152;United Kingdom
1341;313;18;236;Brazil
1475;443;9;210;United Kingdom
1273;217;18;254;United Kingdom
1391;253;10;220;Germany
1248;218;13;223;Germany
1088;146;4;106;United Kingdom
1029;164;6;156;Belgium
1248;165;8;219;United Kingdom
1316;377;18;105;Brazil
1171;429;13;158;United Kingdom
1381;356;3;163;Belgium
1096;349;12;274;Brazil
1424;319;9;253;Germany
1151;287;13;223;United Kingdom
1451;315;12;155;Brazil
1101;298;11;212;United Kingdom
1454;242;18;138;Brazil
1301;207;18;230;United Kingdom
1107;364;4;289;Belgium
1294;268;19;252;Belgium
1164;294;3;285;Belgium
1037;380;11;211;United Kingdom
1037;268;11;150;Belgium
1475;286;12;170;Belgium
1092;447;15;263;Belgium
1391;145;13;206;United Kingdom
1345;234;12;122;Belgium
1154;221;11;221;United Kingdom
1472;264;10;114;Germany
1418;170;16;295;Brazil
1394;210;18;268;Belgium
1223;475;17;242;United Kingdom
1370;126;7;278;Belgium
1277;220;14;127;Germany
1063;211;5;119;Belgium
1059;170;3;143;United Kingdom
1168;267;9;294;Brazil
1009;249;19;197;Belgium
1026;128;14;216;United Kingdom
1005;154;8;227;Belgium
1441;486;8;291;Germany
1009;490;8;164;Belgium
1138;417;11;165;United Kingdom
1084;271;10;277;Germany
1101;438;14;159;Germany
1362;183;4;260;Belgium
1284;113;13;120;United Kingdom
1279;463;6;143;United Kingdom
1457;360;9;198;Germany
1272;274;8;275;Germany
1476;383;18;178;Brazil
1288;215;17;227;United Kingdom
1493;103;3;218;Germany
1313;179;18;192;United Kingdom
1224;236;16;135;Germany
1050;197;5;202;Germany
1182;224;6;117;Germany
1334;264;7;137;Brazil
1287;132;4;110;United Kingdom
1043;158;13;223;Brazil
1068;209;9;105;Germany
1436;280;16;281;Brazil
1443;375;8;180;Germany
1238;119;13;227;United Kingdom
1071;462;6;163;Belgium
1463;212;15;118;Germany
1131;207;12;255;Brazil
1087;400;11;291;Germany
1463;351;4;175;Germany
1023;499;3;249;Belgium
1366;203;19;189;Belgium
1169;487;6;230;Germany
1091;354;10;280;Germany
1470;105;13;269;Belgium
1314;340;14;234;United Kingdom
1287;269;10;183;United Kingdom
1131;232;13;258;Brazil
1196;496;18;271;Germany
1161;367;15;210;Brazil
1106;437;9;210;Brazil
1473;385;13;166;United Kingdom
1110;420;10;173;Belgium
1133;379;18;121;Germany
1469;310;12;143;Brazil
1353;390;15;132;Germany
1139;303;12;217;Germany
1375;496;7;147;Brazil
1251;478;6;266;Brazil
1428;112;10;270;Brazil
1211;117;13;148;Brazil
1077;414;9;161;Belgium
1128;450;12;253;Germany
1092;467;18;277;Brazil
1425;229;10;104;Belgium
1389;348;14;152;United Kingdom
1324;351;5;200;Brazil
1401;371;13;277;Germany
1012;497;5;298;Belgium
1363;173;13;164;United Kingdom
1449;314;18;144;Belgium
1133;435;19;126;Brazil
1072;387;9;297;Belgium
1488;102;4;287;Brazil
1014;137;19;253;Brazil
1094;326;8;236;United Kingdom
1418;331;8;227;Belgium
1407;204;5;259;Belgium
1126;140;10;180;Belgium
1277;420;16;145;United Kingdom
1480;471;13;115;Germany
1403;184;19;234;Brazil
1432;481;11;270;Brazil
1331;429;3;205;Belgium
1148;210;10;113;Germany
1193;443;15;184;Germany
1178;106;6;162;Belgium
1089;422;12;218;Belgium
1079;159;3;261;United Kingdom
1003;319;3;113;Belgium
1222;146;9;271;Brazil
1377;357;10;137;United Kingdom
1317;233;4;252;United Kingdom
1155;158;16;143;Germany
1353;336;7;271;Belgium
1415;174;11;100;Germany
1415;393;6;299;Belgium
1204;142;9;167;Germany
1187;217;15;225;Brazil
1016;170;16;139;United Kingdom
1178;254;8;111;United Kingdom
1401;431;4;262;United Kingdom
1319;161;10;212;Brazil
1036;408;14;150;Belgium
1295;413;13;217;Brazil
1383;261;12;133;Belgium
1370;415;12;215;Brazil
1129;160;15;125;Brazil
1380;128;4;135;Germany
1480;425;3;274;Belgium
1015;489;8;290;United Kingdom
1387;280;15;264;Germany
1026;306;17;290;Belgium
1442;309;5;281;Brazil
1415;137;7;139;Germany
1237;418;16;203;Belgium
1176;486;14;298;Brazil
1321;236;14;113;Germany
1311;204;8;132;Brazil
1311;475;4;244;Brazil
1328;366;11;168;Germany
1251;185;9;194;Brazil
1044;232;14;278;Germany
1037;329;7;293;Brazil
1258;196;19;248;United Kingdom
1146;180;7;144;United Kingdom
1356;240;5;294;Germany
1460;223;8;241;Germany
1189;415;10;192;Brazil
1101;174;16;198;Belgium
1453;211;9;194;Germany
1407;248;13;253;Germany
1246;267;12;208;Germany
1222;360;9;118;Germany
1282;356;10;102;United Kingdom
1021;481;4;266;United Kingdom
1322;328;11;183;Brazil
1154;412;11;165;Brazil
1430;236;7;141;Germany
1049;197;14;114;Germany
1393;427;18;241;Belgium
1448;177;6;128;Belgium
1355;326;13;154;Belgium
1497;228;8;298;United Kingdom
1317;270;5;125;Brazil
1167;370;5;129;United Kingdom
1238;192;13;145;Belgium
1047;118;18;162;Brazil
1136;362;3;200;Germany
1115;283;14;250;Germany
1120;235;4;190;United Kingdom
1482;233;12;288;Germany
1188;216;13;290;Germany
1469;108;4;251;Germany
1117;449;8;151;Brazil
1370;469;9;104;Brazil
1183;127;11;147;Germany
1444;485;6;136;Germany
1089;386;18;294;Belgium
1328;173;14;185;Belgium
1155;170;15;138;Germany
1106;264;11;208;United Kingdom
1465;347;16;120;Germany
1442;408;13;247;Germany
1476;385;3;152;Brazil
1135;358;15;158;Belgium
1040;301;5;298;United Kingdom
1393;392;14;262;Brazil
1224;321;7;232;United Kingdom
1464;476;4;179;Germany
1028;149;6;281;Belgium
1344;480;5;292;United Kingdom
1013;453;15;120;Brazil
1144;277;13;233;Brazil
1187;100;18;255;Belgium
1151;399;12;118;Brazil
1221;493;5;147;Belgium
1330;359;4;121;Belgium
1080;474;4;209;Belgium
1116;199;10;165;Belgium
1039;104;3;121;United Kingdom
1086;331;15;147;Brazil
1031;475;10;200;Germany
1361;249;16;144;Germany
1148;260;17;136;Belgium
1250;259;19;191;Brazil
1074;287;18;259;Brazil
1094;277;18;254;Belgium
1174;102;5;197;United Kingdom
1261;306;8;243;Germany
1379;247;8;119;United Kingdom
1053;158;17;112;Germany
1235;224;7;234;United Kingdom
1154;489;6;219;United Kingdom
1186;306;10;202;Belgium
1116;250;8;280;Germany
1403;186;15;104;Germany
1004;280;9;249;Germany
1340;205;5;123;United Kingdom
1298;229;3;100;Germany
1279;192;15;147;Belgium
1140;252;9;279;Germany
1323;128;11;195;Belgium
1408;380;12;205;Germany
1031;392;3;148;United Kingdom
1080;233;3;272;Belgium
1055;427;4;124;Brazil
1154;357;16;250;Brazil
1445;402;14;147;United Kingdom
1353;301;3;180;Brazil
1253;217;17;149;Belgium
1194;492;6;105;United Kingdom
1396;437;4;189;Germany
1084;246;18;172;Belgium
1213;400;19;252;Belgium
1377;208;8;287;Belgium
1426;418;13;182;Belgium
1125;300;3;109;Germany
1424;391;5;252;Belgium
1032;235;13;186;Brazil
1163;483;6;257;Germany
1317;195;12;133;Germany
1000;336;9;258;Brazil
1398;113;12;139;United Kingdom
1463;317;3;211;United Kingdom
1360;474;16;102;Belgium
1490;200;18;193;Brazil
1195;319;17;295;United Kingdom
1299;215;3;258;United Kingdom
1219;330;6;283;United Kingdom
1165;335;3;253;Germany
1196;384;19;183;Germany
1237;437;5;133;Germany
1227;209;10;104;United Kingdom
1058;394;15;189;Belgium
1307;408;10;102;United Kingdom
1019;151;11;249;Belgium
1360;481;8;123;Brazil
1268;251;3;272;Brazil
1290;492;19;108;Brazil
1131;164;17;256;United Kingdom
1127;333;15;178;Brazil
1347;293;3;176;Belgium
1133;240;6;177;Germany
1372;278;11;292;Germany
1182;212;9;219;Germany
1195;430;19;217;United Kingdom
1499;226;18;218;United Kingdom
1187;316;5;249;United Kingdom
1281;209;17;111;Belgium
1050;267;16;179;United Kingdom
1326;496;18;236;Germany
1249;304;19;151;United Kingdom
1324;438;12;159;Belgium
1003;363;14;288;United Kingdom
1471;378;12;152;Belgium
1330;208;17;139;Belgium
1378;426;18;116;Germany
1398;341;7;173;Germany
1187;444;13;261;Belgium
1012;129;13;231;Brazil
1376;457;10;212;Germany
1332;229;14;157;Belgium
1013;389;3;187;Germany
1490;317;19;241;Brazil
1489;497;17;149;Belgium
1057;190;8;289;Belgium
1314;443;4;284;Belgium
1222;196;6;297;Brazil
1060;255;15;219;Belgium
1286;438;12;126;Germany
1347;182;13;236;Germany
1294;465;9;193;Belgium
1417;284;7;296;Belgium
1478;103;10;131;Brazil
1350;444;11;120;Brazil
1124;142;3;121;Belgium
1101;396;6;180;Germany
1431;427;16;177;Belgium
1119;103;18;181;Germany
1082;446;5;244;Brazil
1161;450;14;159;Brazil
1154;370;10;264;United Kingdom
1181;234;9;276;Germany
1220;168;15;253;United Kingdom
1451;301;6;297;United Kingdom
1111;238;4;152;Germany
1082;248;9;207;United Kingdom
1074;279;5;200;United Kingdom
1035;216;8;143;Brazil
1393;466;4;137;Brazil
1367;181;9;117;Belgium
1387;280;17;276;Germany
1306;394;12;126;Germany
1043;314;13;122;Germany
1279;164;18;174;Brazil
1182;384;5;144;Belgium
1109;380;6;288;Brazil
1343;396;11;106;Brazil
1136;313;4;190;United Kingdom
1289;221;9;237;Belgium
1072;408;16;120;United Kingdom
1266;245;5;280;United Kingdom
1226;152;15;261;Germany
1269;179;3;187;Belgium
1267;184;10;246;United Kingdom
1412;395;15;117;Brazil
1143;393;13;125;Brazil
1188;179;16;135;Belgium
1301;234;5;211;United Kingdom
1458;392;17;212;United Kingdom
1007;315;8;222;Belgium
1359;382;5;240;Germany
1402;332;12;290;United Kingdom
1394;121;7;217;United Kingdom
1255;481;12;256;United Kingdom
1293;220;14;296;United Kingdom
1331;298;3;271;Germany
1082;370;4;271;Germany
1035;144;17;246;Belgium
1488;233;9;261;Brazil
1473;486;16;122;Germany
1434;203;13;231;United Kingdom
1130;479;13;274;Germany
1140;249;12;150;Belgium
1330;234;7;108;Belgium
1243;444;5;181;United Kingdom
1386;270;10;179;Brazil
1285;293;16;196;United Kingdom
1387;318;17;212;United Kingdom
1456;447;10;109;United Kingdom
1470;415;11;275;Brazil
1156;319;13;138;Belgium
1394;161;8;288;United Kingdom
1494;367;11;261;Belgium
1478;231;3;125;Brazil
1220;442;18;213;Germany
1140;472;5;190;Germany
1498;205;10;129;Belgium
1285;470;13;119;United Kingdom
1241;399;7;245;Brazil
1371;171;8;284;United Kingdom
1202;360;9;222;United Kingdom
1475;219;12;182;Germany
1243;231;7;239;Germany
1248;174;17;117;Brazil
1388;114;9;290;United Kingdom
1372;325;5;198;Germany
1259;140;3;210;Belgium
1242;351;6;197;Belgium
1430;453;8;191;Belgium
1070;305;17;244;Belgium
1373;158;15;127;Belgium
1281;423;17;236;Belgium
1178;438;10;284;Brazil
1273;124;4;230;Germany
1276;389;19;207;Brazil
1107;357;19;229;Germany
1402;252;19;288;Belgium
1331;432;19;122;Brazil
1321;302;16;149;Belgium
1423;462;17;126;Belgium
1157;185;8;150;Brazil
1042;133;10;144;Germany
1101;138;6;118;United Kingdom
1385;224;8;189;Brazil
1497;436;12;143;Germany
1222;135;7;206;United Kingdom
1242;435;4;213;Brazil
1069;325;7;183;United Kingdom
1306;389;12;239;United Kingdom
1498;375;15;112;Brazil
1025;287;18;176;Belgium
1188;103;13;289;Belgium
1084;199;6;162;Brazil
1428;223;5;220;United Kingdom
1276;469;8;155;Belgium
1064;341;19;199;Belgium
1487;242;16;179;Germany
1027;146;13;270;Germany
1363;179;5;280;Germany
1041;229;16;149;Germany
